2024-10-23 23:44:07,Poom,0.9717449309696746
2024-10-23 23:44:07,Poom,0.9557091944467166
2024-10-23 23:44:07,Poom,0.9634639070492123
2024-10-23 23:44:07,Poom,0.981026742012095
2024-10-23 23:44:07,Poom,0.9198969928915824
2024-10-23 23:44:08,Poom,0.937977176594377
2024-10-23 23:44:08,Poom,0.9628754244658382
2024-10-23 23:44:08,Poom,0.9628754244658382
2024-10-23 23:44:08,Poom,0.951531550136683
2024-10-23 23:44:08,Poom,0.951531550136683
2024-10-23 23:44:08,Poom,0.9816158459508676
2024-10-23 23:44:08,Poom,0.968750968252013
2024-10-23 23:44:08,Poom,0.9568437220802952
2024-10-23 23:44:08,Poom,0.9595077856364783
2024-10-23 23:44:08,Poom,0.9595077856364783
2024-10-23 23:44:08,Poom,0.9474371436109271
2024-10-23 23:44:08,Poom,0.9775446369981136
2024-10-23 23:44:09,Poom,0.9546138416433727
2024-10-23 23:44:09,Poom,0.985936608621076
2024-10-23 23:44:09,Poom,0.9850413836950153
2024-10-23 23:44:09,Poom,0.984608195540053
2024-10-23 23:44:09,Poom,0.984608195540053
2024-10-23 23:44:09,Poom,0.9374242256710401
2024-10-23 23:44:09,Poom,0.96820281960924
2024-10-23 23:44:09,Poom,0.9835319151940372
2024-10-23 23:44:09,Poom,0.9627052550072885
2024-10-23 23:44:09,Poom,0.9627052550072885
2024-10-23 23:44:09,Poom,0.9759810913505703
2024-10-23 23:44:09,Poom,0.9759810913505703
2024-10-23 23:44:09,Poom,0.9872713155534116
2024-10-23 23:44:10,Poom,0.9877627268351975
2024-10-23 23:44:10,Poom,0.9871741916550147
2024-10-23 23:44:10,Poom,0.9795276129051904
2024-10-23 23:44:10,Poom,0.9887902020905409
2024-10-23 23:44:10,Poom,0.9856553146605106
2024-10-23 23:44:10,Poom,0.9856553146605106
2024-10-23 23:44:10,Poom,0.9832509451886646
2024-10-23 23:44:10,Poom,0.9856003066968596
2024-10-23 23:44:10,Poom,0.9797527445772698
2024-10-23 23:44:10,Poom,0.9644663348357081
2024-10-23 23:44:10,Poom,0.9851779130745743
2024-10-23 23:44:10,Poom,0.9851779130745743
2024-10-23 23:44:10,Poom,0.9719358403172498
2024-10-23 23:44:11,Poom,0.9155433801742179
2024-10-23 23:44:11,Poom,0.9407957359066393
2024-10-23 23:44:11,Poom,0.9570719066849542
2024-10-23 23:44:11,Poom,0.9570719066849542
2024-10-23 23:44:11,Poom,0.9242922238688239
2024-10-23 23:44:11,Poom,0.9242922238688239
2024-10-23 23:44:11,Poom,0.953900598880011
2024-10-23 23:44:11,Poom,0.9209927658576472
2024-10-23 23:44:11,Poom,0.8933112889088728
2024-10-23 23:44:11,Poom,0.8709535341341503
2024-10-23 23:44:11,Poom,0.8709535341341503
2024-10-23 23:44:12,Poom,0.9390051141787206
2024-10-23 23:44:12,Poom,0.9559618624037821
2024-10-23 23:44:12,Poom,0.9382104443410598
2024-10-23 23:44:13,Poom,0.8855306316279213
2024-10-23 23:44:13,Poom,0.8814964482119505
2024-10-23 23:44:13,Poom,0.913221252549877
2024-10-23 23:44:13,Poom,0.8780639885343926
2024-10-23 23:44:13,Poom,0.9462752543786185
2024-10-23 23:44:13,Poom,0.9462752543786185
2024-10-23 23:44:13,Poom,0.9189043784206046
2024-10-23 23:44:14,Poom,0.8763293540508907
2024-10-23 23:44:14,Poom,0.9376678156690172
2024-10-23 23:44:14,Poom,0.8933232876474948
2024-10-23 23:44:14,Poom,0.9400867403955228
2024-10-23 23:44:14,Poom,0.9524634782956738
2024-10-23 23:44:14,Poom,0.9524634782956738
2024-10-23 23:44:14,Poom,0.9491054697654479
2024-10-23 23:44:15,Poom,0.9840839293545747
2024-10-23 23:44:15,Poom,0.9317177514152775
2024-10-23 23:44:15,Poom,0.9748028728370409
2024-10-23 23:44:15,Poom,0.9748028728370409
2024-10-23 23:44:15,Poom,0.9547142850632422
2024-10-23 23:44:15,Poom,0.9288838192112746
2024-10-23 23:44:15,Poom,0.9320347024751204
2024-10-23 23:44:15,Poom,0.9226798335816775
2024-10-23 23:44:15,Poom,0.9379029754890553
2024-10-23 23:44:15,Poom,0.9379029754890553
2024-10-23 23:44:15,Poom,0.920247533767041
2024-10-23 23:44:15,Poom,0.9540096102180581
2024-10-23 23:44:15,Poom,0.9742910034324566
2024-10-23 23:44:15,Poom,0.9751291567605839
2024-10-23 23:44:16,Poom,0.9751291567605839
2024-10-23 23:44:16,Poom,0.9761227644195302
2024-10-23 23:44:16,Poom,0.9819606626185609
2024-10-23 23:44:16,Poom,0.9724397601321583
2024-10-23 23:44:16,Poom,0.9712558940175426
2024-10-23 23:44:16,Poom,0.9808394637071461
2024-10-23 23:44:16,Poom,0.9808394637071461
2024-10-23 23:44:16,Poom,0.9715965334549896
